one,in,R1,X1,X2,X3,X4,X5,X6,Y1
1,5,0,1,-0.594063009920136,-1.52527133353679,-0.493119196718944,-0.161849162193736,-0.0822307170633164,15.83266674389
1,5,0,2,-0.594063009920136,-1.52527133353679,-0.493119196718944,-0.161849162193736,-0.0822307170633164,10.2017204819409
1,6,1,-2,0.121299063247963,0.812917151533281,1.19401989087267,1.77617145011205,-0.138472437539271,0.961790851586705
1,6,1,-1,0.121299063247963,0.812917151533281,1.19401989087267,1.77617145011205,-0.138472437539271,1.41353246867335
1,6,1,0,0.121299063247963,0.812917151533281,1.19401989087267,1.77617145011205,-0.138472437539271,32.9441051454149
1,6,1,1,0.121299063247963,0.812917151533281,1.19401989087267,1.77617145011205,-0.138472437539271,4.49762060232559
1,6,1,2,0.121299063247963,0.812917151533281,1.19401989087267,1.77617145011205,-0.138472437539271,86.0991910993808
1,7,0,-2,-0.689992290263182,0.167310536712856,-0.74399812200545,-0.528827685125357,-1.21550495157095,0.0791339897391504
1,7,0,-1,-0.689992290263182,0.167310536712856,-0.74399812200545,-0.528827685125357,-1.21550495157095,0.304335458826963
1,7,0,0,-0.689992290263182,0.167310536712856,-0.74399812200545,-0.528827685125357,-1.21550495157095,0.416255277020937
1,7,0,1,-0.689992290263182,0.167310536712856,-0.74399812200545,-0.528827685125357,-1.21550495157095,0.441040297898645
1,7,1,2,-0.689992290263182,0.167310536712856,-0.74399812200545,-0.528827685125357,-1.21550495157095,3.02235967203909
1,8,0,-2,-1.65385265495127,-2.15371154086099,-1.20766304792199,-2.32480700647309,-1.92784666923813,0.822518997956319
1,8,0,-1,-1.65385265495127,-2.15371154086099,-1.20766304792199,-2.32480700647309,-1.92784666923813,0.496312501431056
1,8,0,0,-1.65385265495127,-2.15371154086099,-1.20766304792199,-2.32480700647309,-1.92784666923813,0.625323830624831
1,8,0,1,-1.65385265495127,-2.15371154086099,-1.20766304792199,-2.32480700647309,-1.92784666923813,0.831378363067839
1,8,0,2,-1.65385265495127,-2.15371154086099,-1.20766304792199,-2.32480700647309,-1.92784666923813,8.20692308389989
1,9,1,-2,0.508379384792006,0.163709028090227,-1.13264852577643,0.11338388660863,-0.167499948323673,8.69414037739453
1,9,0,-1,0.508379384792006,0.163709028090227,-1.13264852577643,0.11338388660863,-0.167499948323673,3.96365798635104
1,9,0,0,0.508379384792006,0.163709028090227,-1.13264852577643,0.11338388660863,-0.167499948323673,3.86424208990243
1,9,1,1,0.508379384792006,0.163709028090227,-1.13264852577643,0.11338388660863,-0.167499948323673,16.1178794634651
1,9,1,2,0.508379384792006,0.163709028090227,-1.13264852577643,0.11338388660863,-0.167499948323673,5.93281592641636
1,10,1,-2,-0.406541293626585,0.582211447905125,0.913220956839761,0.554953784859241,1.23043559237912,2.03705183571104
1,10,1,-1,-0.406541293626585,0.582211447905125,0.913220956839761,0.554953784859241,1.23043559237912,1.31425124139329
1,10,0,0,-0.406541293626585,0.582211447905125,0.913220956839761,0.554953784859241,1.23043559237912,2.51406199870218
1,10,1,1,-0.406541293626585,0.582211447905125,0.913220956839761,0.554953784859241,1.23043559237912,0.702582587899981
1,10,1,2,-0.406541293626585,0.582211447905125,0.913220956839761,0.554953784859241,1.23043559237912,3.90155418381785
1,11,1,-2,-0.275146224018233,-1.11180573752004,-0.249284309357967,-1.62725526693501,-1.58935008833664,0.154887980049085
1,11,1,-1,-0.275146224018233,-1.11180573752004,-0.249284309357967,-1.62725526693501,-1.58935008833664,0.588311770183148
1,11,1,0,-0.275146224018233,-1.11180573752004,-0.249284309357967,-1.62725526693501,-1.58935008833664,0.210090189310759
1,11,1,1,-0.275146224018233,-1.11180573752004,-0.249284309357967,-1.62725526693501,-1.58935008833664,6.71163003706482
1,11,1,2,-0.275146224018233,-1.11180573752004,-0.249284309357967,-1.62725526693501,-1.58935008833664,1.8238711433886
1,12,0,-2,0.368820871574394,-0.72184171656714,0.0147640706876843,0.248207004280966,-0.894247643721171,2.61573918616452
1,12,0,-1,0.368820871574394,-0.72184171656714,0.0147640706876843,0.248207004280966,-0.894247643721171,0.244501168247017
1,12,0,0,0.368820871574394,-0.72184171656714,0.0147640706876843,0.248207004280966,-0.894247643721171,2.35357177142705
1,12,0,1,0.368820871574394,-0.72184171656714,0.0147640706876843,0.248207004280966,-0.894247643721171,12.4774472403963
1,12,1,2,0.368820871574394,-0.72184171656714,0.0147640706876843,0.248207004280966,-0.894247643721171,4.06691328416363
1,13,0,-2,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,0.810993000177772
1,13,1,-1,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,0.180013537175446
1,13,0,0,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,2.99777136113373
1,13,1,1,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,3.74273102118265
1,13,1,2,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,2.33923580519194
1,14,0,-2,0.496494411402391,1.12660822956832,-0.0316870419495145,0.0311947058857999,1.25699453793788,0.393605456462048
1,14,0,-1,0.496494411402391,1.12660822956832,-0.0316870419495145,0.0311947058857999,1.25699453793788,2.7781488993636
1,14,1,0,0.496494411402391,1.12660822956832,-0.0316870419495145,0.0311947058857999,1.25699453793788,0.747553034308341
1,14,1,1,0.496494411402391,1.12660822956832,-0.0316870419495145,0.0311947058857999,1.25699453793788,2.28835989141068
1,14,1,2,0.496494411402391,1.12660822956832,-0.0316870419495145,0.0311947058857999,1.25699453793788,30.9039539085828
1,15,0,-2,0.600225815127445,-0.61944425079451,0.224725111211025,-0.0256494749881601,0.942643018047107,0.299492618420587
1,15,1,-1,0.600225815127445,-0.61944425079451,0.224725111211025,-0.0256494749881601,0.942643018047107,0.960420384888922
1,15,1,0,0.600225815127445,-0.61944425079451,0.224725111211025,-0.0256494749881601,0.942643018047107,2.91587260911535
1,15,1,1,0.600225815127445,-0.61944425079451,0.224725111211025,-0.0256494749881601,0.942643018047107,1.40535114849733
1,15,1,2,0.600225815127445,-0.61944425079451,0.224725111211025,-0.0256494749881601,0.942643018047107,2.43349014448624
1,16,0,-2,-0.641083508109483,-0.760322389039295,0.0472012221766145,0.866310741155744,1.93478451420639,1.27759314770763
1,16,0,-1,-0.641083508109483,-0.760322389039295,0.0472012221766145,0.866310741155744,1.93478451420639,4.1678610726756
1,16,1,0,-0.641083508109483,-0.760322389039295,0.0472012221766145,0.866310741155744,1.93478451420639,6.02472341467068
1,16,0,1,-0.641083508109483,-0.760322389039295,0.0472012221766145,0.866310741155744,1.93478451420639,2.33976182071538
1,16,0,2,-0.641083508109483,-0.760322389039295,0.0472012221766145,0.866310741155744,1.93478451420639,2.51028176490709
1,17,1,-2,-1.86548840289365,0.175082013796734,0.187507269442884,1.2261382014455,2.32861328767109,0.043928036734643
1,17,0,-1,-1.86548840289365,0.175082013796734,0.187507269442884,1.2261382014455,2.32861328767109,0.264184144030726
1,17,0,0,-1.86548840289365,0.175082013796734,0.187507269442884,1.2261382014455,2.32861328767109,0.370815754766873
1,17,1,1,-1.86548840289365,0.175082013796734,0.187507269442884,1.2261382014455,2.32861328767109,4.01272221601798
1,17,1,2,-1.86548840289365,0.175082013796734,0.187507269442884,1.2261382014455,2.32861328767109,0.470703702071756
1,18,0,-2,-0.23577565082833,1.13401766715917,0.494646414334081,1.20995308341971,-0.339952761109936,0.0964693831670237
1,18,1,-1,-0.23577565082833,1.13401766715917,0.494646414334081,1.20995308341971,-0.339952761109936,0.158756561423946
1,18,1,0,-0.23577565082833,1.13401766715917,0.494646414334081,1.20995308341971,-0.339952761109936,0.195852174554308
1,18,1,1,-0.23577565082833,1.13401766715917,0.494646414334081,1.20995308341971,-0.339952761109936,2.81708237890357
1,18,1,2,-0.23577565082833,1.13401766715917,0.494646414334081,1.20995308341971,-0.339952761109936,1.83580615464971
1,19,1,-2,-0.370243601738555,0.360452600767028,-1.64560710774933,-0.694117868642974,-0.713940258094168,0.438018990897059
1,19,0,-1,-0.370243601738555,0.360452600767028,-1.64560710774933,-0.694117868642974,-0.713940258094168,2.26955122375837
1,19,1,0,-0.370243601738555,0.360452600767028,-1.64560710774933,-0.694117868642974,-0.713940258094168,2.43217883221369
1,19,0,1,-0.370243601738555,0.360452600767028,-1.64560710774933,-0.694117868642974,-0.713940258094168,3.2749716489121
1,19,1,2,-0.370243601738555,0.360452600767028,-1.64560710774933,-0.694117868642974,-0.713940258094168,25.9891776885178
1,20,0,-2,-0.357530185357362,0.0715492187711843,-0.590298518407964,0.691269782562691,0.040227337454138,0.500599216651048
1,20,0,-1,-0.357530185357362,0.0715492187711843,-0.590298518407964,0.691269782562691,0.040227337454138,1.09372489393923
1,20,1,0,-0.357530185357362,0.0715492187711843,-0.590298518407964,0.691269782562691,0.040227337454138,16.209109551364
1,20,0,1,-0.357530185357362,0.0715492187711843,-0.590298518407964,0.691269782562691,0.040227337454138,9.01299911672934
1,20,0,2,-0.357530185357362,0.0715492187711843,-0.590298518407964,0.691269782562691,0.040227337454138,6.7292145657744
1,21,0,-2,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.0062908828526643
1,21,0,-1,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.0347474006947437
1,21,0,0,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.130207139461255
1,21,0,1,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.023968882022672
1,21,0,2,-1.37965370465846,-0.846322855055799,-1.87803097485516,-1.72565856010901,-1.05568702933699,0.0226060370922805
1,22,0,-2,0.368820871574394,-0.72184171656714,0.0147640706876843,0.248207004280966,-0.894247643721171,2.61573918616452
1,22,0,-1,0.368820871574394,-0.72184171656714,0.0147640706876843,0.248207004280966,-0.894247643721171,0.244501168247017
1,22,0,0,0.368820871574394,-0.72184171656714,0.0147640706876843,0.248207004280966,-0.894247643721171,2.35357177142705
1,22,0,1,0.368820871574394,-0.72184171656714,0.0147640706876843,0.248207004280966,-0.894247643721171,12.4774472403963
1,22,1,2,0.368820871574394,-0.72184171656714,0.0147640706876843,0.248207004280966,-0.894247643721171,4.06691328416363
1,23,1,-2,-0.406541293626585,0.582211447905125,0.913220956839761,0.554953784859241,1.23043559237912,2.03705183571104
1,23,1,-1,-0.406541293626585,0.582211447905125,0.913220956839761,0.554953784859241,1.23043559237912,1.31425124139329
1,23,0,0,-0.406541293626585,0.582211447905125,0.913220956839761,0.554953784859241,1.23043559237912,2.51406199870218
1,23,1,1,-0.406541293626585,0.582211447905125,0.913220956839761,0.554953784859241,1.23043559237912,0.702582587899981
1,23,1,2,-0.406541293626585,0.582211447905125,0.913220956839761,0.554953784859241,1.23043559237912,3.90155418381785
1,24,0,-2,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,0.438313213690765
1,24,1,-1,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,0.314460144958316
1,24,1,0,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,0.594638818703957
1,24,0,1,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,1.5788839975737
1,24,1,2,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,41.3297144826014
1,25,1,-2,0.113747830240857,-1.67223798279669,-0.0539270039022635,1.00081979282714,0.535645549412701,0.244172321603188
1,25,1,-1,0.113747830240857,-1.67223798279669,-0.0539270039022635,1.00081979282714,0.535645549412701,0.672820143234348
1,25,1,0,0.113747830240857,-1.67223798279669,-0.0539270039022635,1.00081979282714,0.535645549412701,0.619254094952369
1,25,1,1,0.113747830240857,-1.67223798279669,-0.0539270039022635,1.00081979282714,0.535645549412701,0.613419319411582
1,25,0,2,0.113747830240857,-1.67223798279669,-0.0539270039022635,1.00081979282714,0.535645549412701,2.06578473349866
1,26,1,-2,1.37400389331188,-0.258184236517287,-0.164028604012216,0.485436880707385,0.257636977398562,1.02718656183276
1,26,0,-1,1.37400389331188,-0.258184236517287,-0.164028604012216,0.485436880707385,0.257636977398562,2.83724483224318
1,26,1,0,1.37400389331188,-0.258184236517287,-0.164028604012216,0.485436880707385,0.257636977398562,1.70607651232345
1,26,0,1,1.37400389331188,-0.258184236517287,-0.164028604012216,0.485436880707385,0.257636977398562,1.6505733269415
1,26,1,2,1.37400389331188,-0.258184236517287,-0.164028604012216,0.485436880707385,0.257636977398562,0.546621663227015
1,27,0,-2,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,0.810993000177772
1,27,1,-1,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,0.180013537175446
1,27,0,0,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,2.99777136113373
1,27,1,1,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,3.74273102118265
1,27,1,2,-0.747468352619314,-0.552309015596893,-0.886063865962149,-1.24110103173634,-0.444227914187695,2.33923580519194
1,28,1,-2,1.7674541809546,1.24640544836961,-0.397126633384491,0.675626945818441,1.66981493680967,0.472213942034732
1,28,1,-1,1.7674541809546,1.24640544836961,-0.397126633384491,0.675626945818441,1.66981493680967,6.02879317107829
1,28,1,0,1.7674541809546,1.24640544836961,-0.397126633384491,0.675626945818441,1.66981493680967,8.15286131623721
1,28,1,1,1.7674541809546,1.24640544836961,-0.397126633384491,0.675626945818441,1.66981493680967,4.73884430005938
1,28,1,2,1.7674541809546,1.24640544836961,-0.397126633384491,0.675626945818441,1.66981493680967,15.2071629455811
1,29,1,-2,1.52187794448703,-0.0940958470685962,-0.484053784764011,0.365487606034557,-0.682711994991052,0.197160356703756
1,29,0,-1,1.52187794448703,-0.0940958470685962,-0.484053784764011,0.365487606034557,-0.682711994991052,0.223249331810486
1,29,1,0,1.52187794448703,-0.0940958470685962,-0.484053784764011,0.365487606034557,-0.682711994991052,0.135502157699666
1,29,1,1,1.52187794448703,-0.0940958470685962,-0.484053784764011,0.365487606034557,-0.682711994991052,1.21838700900937
1,29,1,2,1.52187794448703,-0.0940958470685962,-0.484053784764011,0.365487606034557,-0.682711994991052,0.384307082589701
1,30,0,-2,-0.689992290263182,0.167310536712856,-0.74399812200545,-0.528827685125357,-1.21550495157095,0.0791339897391504
1,30,0,-1,-0.689992290263182,0.167310536712856,-0.74399812200545,-0.528827685125357,-1.21550495157095,0.304335458826963
1,30,0,0,-0.689992290263182,0.167310536712856,-0.74399812200545,-0.528827685125357,-1.21550495157095,0.416255277020937
1,30,0,1,-0.689992290263182,0.167310536712856,-0.74399812200545,-0.528827685125357,-1.21550495157095,0.441040297898645
1,30,1,2,-0.689992290263182,0.167310536712856,-0.74399812200545,-0.528827685125357,-1.21550495157095,3.02235967203909
1,31,0,-2,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,0.438313213690765
1,31,1,-1,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,0.314460144958316
1,31,1,0,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,0.594638818703957
1,31,0,1,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,1.5788839975737
1,31,1,2,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,41.3297144826014
1,32,0,-2,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,0.943707434779445
1,32,0,-1,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,1.20442651768129
1,32,0,0,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,4.37421684109821
1,32,0,1,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,21.6601969706663
1,32,1,2,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,1.38854373645682
1,33,0,-2,0.275293383828292,0.277842133962044,-1.32002394259063,-1.47766492875003,-0.279852397929083,0.0475710713023887
1,33,0,-1,0.275293383828292,0.277842133962044,-1.32002394259063,-1.47766492875003,-0.279852397929083,0.150834978663744
1,33,1,0,0.275293383828292,0.277842133962044,-1.32002394259063,-1.47766492875003,-0.279852397929083,0.304741178036664
1,33,1,1,0.275293383828292,0.277842133962044,-1.32002394259063,-1.47766492875003,-0.279852397929083,0.187711291869746
1,33,0,2,0.275293383828292,0.277842133962044,-1.32002394259063,-1.47766492875003,-0.279852397929083,0.306557206412232
1,34,0,-2,0.822668108077818,0.164920881711012,-0.817933631166074,-0.199412555141995,0.0230109709884143,0.206733373914042
1,34,1,-1,0.822668108077818,0.164920881711012,-0.817933631166074,-0.199412555141995,0.0230109709884143,3.02472335599716
1,34,0,0,0.822668108077818,0.164920881711012,-0.817933631166074,-0.199412555141995,0.0230109709884143,9.27056062637671
1,34,0,1,0.822668108077818,0.164920881711012,-0.817933631166074,-0.199412555141995,0.0230109709884143,2.86928378251822
1,34,1,2,0.822668108077818,0.164920881711012,-0.817933631166074,-0.199412555141995,0.0230109709884143,1.12650989606406
1,35,1,-2,0.456983141451306,-0.958634531326288,-0.322882480776607,-0.823151318892716,0.053691190755815,33.3380747845719
1,35,0,-1,0.456983141451306,-0.958634531326288,-0.322882480776607,-0.823151318892716,0.053691190755815,10.0262327892816
1,35,1,0,0.456983141451306,-0.958634531326288,-0.322882480776607,-0.823151318892716,0.053691190755815,40.1764373975475
1,35,1,1,0.456983141451306,-0.958634531326288,-0.322882480776607,-0.823151318892716,0.053691190755815,155.958555729927
1,35,1,2,0.456983141451306,-0.958634531326288,-0.322882480776607,-0.823151318892716,0.053691190755815,49.1031893845462
1,36,1,-2,2.442680818565,0.748761499293447,1.531148560904,0.65757154050405,-0.621996172935293,0.127374284944133
1,36,1,-1,2.442680818565,0.748761499293447,1.531148560904,0.65757154050405,-0.621996172935293,0.689840038929724
1,36,1,0,2.442680818565,0.748761499293447,1.531148560904,0.65757154050405,-0.621996172935293,0.505299605123271
1,36,1,1,2.442680818565,0.748761499293447,1.531148560904,0.65757154050405,-0.621996172935293,1.73366867113684
1,36,0,2,2.442680818565,0.748761499293447,1.531148560904,0.65757154050405,-0.621996172935293,4.87372787134241
1,37,0,-2,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,0.438313213690765
1,37,1,-1,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,0.314460144958316
1,37,1,0,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,0.594638818703957
1,37,0,1,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,1.5788839975737
1,37,1,2,1.00198065845041,-1.06274077755746,-0.261233946200514,1.0652238716061,0.310983975616351,41.3297144826014
1,38,0,-2,0.854009748325995,0.649509184275538,-0.130161371023401,-1.2877686100125,-0.324444614162938,0.216018097596728
1,38,0,-1,0.854009748325995,0.649509184275538,-0.130161371023401,-1.2877686100125,-0.324444614162938,4.14650565567091
1,38,0,0,0.854009748325995,0.649509184275538,-0.130161371023401,-1.2877686100125,-0.324444614162938,11.8246164685242
1,38,0,1,0.854009748325995,0.649509184275538,-0.130161371023401,-1.2877686100125,-0.324444614162938,3.71638615382055
1,38,1,2,0.854009748325995,0.649509184275538,-0.130161371023401,-1.2877686100125,-0.324444614162938,9.92975015783507
1,39,0,-2,-0.11741999064219,0.132269682002448,-0.325486968441583,-0.698325301344801,-0.1598861364226,0.0876163356127501
1,39,0,-1,-0.11741999064219,0.132269682002448,-0.325486968441583,-0.698325301344801,-0.1598861364226,0.129665586701508
1,39,0,0,-0.11741999064219,0.132269682002448,-0.325486968441583,-0.698325301344801,-0.1598861364226,0.856000820034165
1,39,1,1,-0.11741999064219,0.132269682002448,-0.325486968441583,-0.698325301344801,-0.1598861364226,0.48460798758614
1,39,0,2,-0.11741999064219,0.132269682002448,-0.325486968441583,-0.698325301344801,-0.1598861364226,0.800281462172453
1,40,0,-2,-0.0305461455966706,-0.117069152249955,0.339639502000377,1.38352247534452,1.59826849496554,0.166860835657662
1,40,0,-1,-0.0305461455966706,-0.117069152249955,0.339639502000377,1.38352247534452,1.59826849496554,0.579835477330674
1,40,0,0,-0.0305461455966706,-0.117069152249955,0.339639502000377,1.38352247534452,1.59826849496554,3.30116839598521
1,40,0,1,-0.0305461455966706,-0.117069152249955,0.339639502000377,1.38352247534452,1.59826849496554,18.5454525190722
1,40,0,2,-0.0305461455966706,-0.117069152249955,0.339639502000377,1.38352247534452,1.59826849496554,3.96288500525813
1,41,1,-2,1.3243351883668,-0.251687325350296,0.589131191059889,-0.708777772215496,-0.0938273212040839,0.96861566555094
1,41,1,-1,1.3243351883668,-0.251687325350296,0.589131191059889,-0.708777772215496,-0.0938273212040839,4.3286363940758
1,41,1,0,1.3243351883668,-0.251687325350296,0.589131191059889,-0.708777772215496,-0.0938273212040839,3.03829818474004
1,41,1,1,1.3243351883668,-0.251687325350296,0.589131191059889,-0.708777772215496,-0.0938273212040839,7.6350314185691
1,41,1,2,1.3243351883668,-0.251687325350296,0.589131191059889,-0.708777772215496,-0.0938273212040839,3.12388953098412
1,42,1,-2,1.47694934426523,0.786234940666013,-0.336312701043105,-0.316466663894822,0.109706807388101,0.359972687260961
1,42,0,-1,1.47694934426523,0.786234940666013,-0.336312701043105,-0.316466663894822,0.109706807388101,0.789912476269985
1,42,0,0,1.47694934426523,0.786234940666013,-0.336312701043105,-0.316466663894822,0.109706807388101,0.351300325920669
1,42,1,1,1.47694934426523,0.786234940666013,-0.336312701043105,-0.316466663894822,0.109706807388101,0.667680856196969
1,42,1,2,1.47694934426523,0.786234940666013,-0.336312701043105,-0.316466663894822,0.109706807388101,0.938736307687073
1,43,0,-2,-0.749677516283048,-1.66269626713827,-1.07203268876527,-1.6086808409662,-1.03023417412568,0.0190305126887354
1,43,0,-1,-0.749677516283048,-1.66269626713827,-1.07203268876527,-1.6086808409662,-1.03023417412568,0.922414275420588
1,43,0,0,-0.749677516283048,-1.66269626713827,-1.07203268876527,-1.6086808409662,-1.03023417412568,0.0901168381638316
1,43,0,1,-0.749677516283048,-1.66269626713827,-1.07203268876527,-1.6086808409662,-1.03023417412568,0.58019377270231
1,43,1,2,-0.749677516283048,-1.66269626713827,-1.07203268876527,-1.6086808409662,-1.03023417412568,1.06516808682119
1,44,1,-2,2.442680818565,0.748761499293447,1.531148560904,0.65757154050405,-0.621996172935293,0.127374284944133
1,44,1,-1,2.442680818565,0.748761499293447,1.531148560904,0.65757154050405,-0.621996172935293,0.689840038929724
1,44,1,0,2.442680818565,0.748761499293447,1.531148560904,0.65757154050405,-0.621996172935293,0.505299605123271
1,44,1,1,2.442680818565,0.748761499293447,1.531148560904,0.65757154050405,-0.621996172935293,1.73366867113684
1,44,0,2,2.442680818565,0.748761499293447,1.531148560904,0.65757154050405,-0.621996172935293,4.87372787134241
1,45,0,-2,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,0.943707434779445
1,45,0,-1,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,1.20442651768129
1,45,0,0,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,4.37421684109821
1,45,0,1,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,21.6601969706663
1,45,1,2,-1.11988708725697,-1.78701311117376,-1.17253155139307,-1.74844518274337,0.357226660316449,1.38854373645682
1,46,0,-2,-0.0397726723134418,0.640750618964052,0.534127657574427,0.499212124673393,0.164052000535543,0.0578354940608227
1,46,0,-1,-0.0397726723134418,0.640750618964052,0.534127657574427,0.499212124673393,0.164052000535543,0.0862594359885076
1,46,0,0,-0.0397726723134418,0.640750618964052,0.534127657574427,0.499212124673393,0.164052000535543,0.06812618539469
1,46,1,1,-0.0397726723134418,0.640750618964052,0.534127657574427,0.499212124673393,0.164052000535543,0.410916931048461
1,46,1,2,-0.0397726723134418,0.640750618964052,0.534127657574427,0.499212124673393,0.164052000535543,1.69746426236848
1,47,0,-2,-0.642874275834974,-0.656928204925071,-0.793841912898525,0.719229187418967,1.99869062254278,0.763286983596239
1,47,0,-1,-0.642874275834974,-0.656928204925071,-0.793841912898525,0.719229187418967,1.99869062254278,8.20852766501703
1,47,1,0,-0.642874275834974,-0.656928204925071,-0.793841912898525,0.719229187418967,1.99869062254278,2.61291078979527
1,47,1,1,-0.642874275834974,-0.656928204925071,-0.793841912898525,0.719229187418967,1.99869062254278,4.58433681938906
1,47,0,2,-0.642874275834974,-0.656928204925071,-0.793841912898525,0.719229187418967,1.99869062254278,28.4456188542127
